dataset_name,pos_x,pos_y,rel_size
Augtrain,0.6878943888457366,0.3138804929086259,0.003068964455438431
Augtrain,0.45775207999563067,0.30062908799618676,0.01904851740056818
Augtrain,0.5365867959414165,0.30205794096605815,0.01903742009943182
Augtrain,0.47369891084662025,0.25009161041465766,0.012583400483481064
Augtrain,0.47257538455063863,0.2464516129032258,0.012589846897663175
Augtrain,0.43673536421740305,0.29191400093899805,0.03578380450020675
Augtrain,0.4095167983225797,0.3015530739542289,0.03577371887323375
Augtrain,0.4682226616002582,0.4333373255405448,0.16950801117674105
Augtrain,0.45950934978285585,0.4350072718987428,0.16949032645987339
Augtrain,0.6180603717627342,0.2716843126203903,0.05601255490136187
Augtrain,0.6487946814521649,0.3221745425743729,0.056028353854417914
Augtrain,0.786758750053289,0.2530370060576754,0.008823901159667583
Augtrain,0.19464643883248534,0.33575989449355603,0.008831800802603722
Augtrain,0.5635681949982692,0.35577862055465215,0.0694909615171343
Augtrain,0.63664070863332,0.3943752559991104,0.06945399430704964
Augtrain,0.6954938640117949,0.25480164185172993,0.030342783153877607
Augtrain,0.760464980266767,0.4435965665790443,0.03032006723910772
Augtrain,0.8047334196091944,0.26400399135764857,0.009571259997377736
Augtrain,0.2849310849002826,0.10358641340520205,0.009586388437837238
Augtrain,0.637477560885974,0.37923885497914467,0.005426067311474418
Augtrain,0.6391260406801701,0.37327315038505915,0.005426067311474418
Augtrain,0.5580464599589373,0.33116437936420606,0.15016524086874242
Augtrain,0.4656582165988149,0.3262745797723614,0.15015969121739928
Augtrain,0.7083309598743016,0.43500001655755244,0.016157174410747245
Augtrain,0.29229295853589604,0.37556185871893727,0.016147088783774244
Augtrain,0.5638522793820222,0.3169759503625161,0.08776148267526189
Augtrain,0.5282528333751005,0.30240073988599186,0.08774214343271555
Augtrain,0.6777136735207218,0.3024339539718306,0.09970650825508567
Augtrain,0.6715107699259252,0.3160337617829226,0.09972163669554518
Augtrain,0.7576362938385599,0.33841438738089324,0.024624058254581395
Augtrain,0.2645836529154847,0.27373049246261727,0.024624058254581395
Augtrain,0.6308964609534952,0.2457539277698429,0.006555657532450505
Augtrain,0.5514508088995045,0.19318471870833104,0.006550614718964004
Augtrain,0.7602271823345053,0.39556285584275774,0.006026162116367964
Augtrain,0.7692066203678619,0.38754582989632275,0.006016076489394963
Augtrain,0.4871540031358105,0.4621877825270557,0.014789042394690505
Augtrain,0.5095873798495941,0.4635538997905314,0.014780577001219016
Augtrain,0.6697928952012915,0.47213936555413466,0.009596971045569176
Augtrain,0.335272984245587,0.49958173165829034,0.009598656794918477
Augtrain,0.4031907531294392,0.43065951126628305,0.006722610197491928
Augtrain,0.5981933635248837,0.4759228686808472,0.006722610197491928
Augtrain,0.5523838947409906,0.4020733412299268,0.03760504859405958
Augtrain,0.43829793922196764,0.41458221410987484,0.03760504859405958
